11410,57,101,45,1942,12/07/10,23:32:01,12/07/10,23:47:21,890,20000
11412,53,103,302,16026,12/07/10,23:51:14,12/07/11,00:15:10,434,50000
11415,29,114,1211,16762,12/07/11,00:18:15,12/07/11,00:43:36,885,50000
11417,31,102,382,17083,12/07/11,00:46:59,12/07/11,01:09:45,586,50000
11418,51,132,1201,15276,12/07/11,01:18:34,12/07/11,01:37:12,330,50000
11420,23,127,11,30429,12/07/11,01:54:05,12/07/11,02:29:14,705,50000
11421,56,106,611,20905,12/07/11,02:33:10,12/07/11,02:57:00,591,50000
11424,34,107,211,17907,12/07/11,03:06:42,12/07/11,03:25:55,13,50000
11426,23,127,11,21237,12/07/11,03:36:06,12/07/11,04:02:00,705,50000
11427,57,105,672,8775,12/07/11,04:05:03,12/07/11,05:16:00,891,20000
11431,53,103,302,10881,12/07/11,05:27:07,12/07/11,05:44:33,434,50000
11437,51,132,1201,12686,12/07/11,08:04:51,12/07/11,09:18:03,330,45000
11438,31,102,382,13171,12/07/11,09:21:59,12/07/11,09:41:30,586,35000
11440,29,114,1211,10323,12/07/11,09:46:55,12/07/11,10:02:30,885,45000
11441,29,112,1211,36324,12/07/11,10:07:29,12/07/11,10:50:36,885,50000
11442,33,106,611,9133,12/07/11,12:02:28,12/07/11,12:14:37,613,35000
11449,57,109,1905,1195,12/07/11,16:12:34,12/07/11,16:59:45,538,5000
11450,57,104,1906,4953,12/07/11,17:03:47,12/07/11,17:28:42,389,45000
11453,23,127,11,45893,12/07/11,18:28:13,12/07/11,19:16:24,705,500000
11455,53,103,302,16897,12/07/11,19:31:42,12/07/11,19:57:29,434,50000
11456,25,107,211,26226,12/07/11,20:22:34,12/07/11,21:01:40,897,50000
11458,23,127,11,3695,12/07/11,21:10:00,12/07/11,21:19:57,705,50000
11460,57,113,1362,18880,12/07/11,21:25:36,12/07/11,22:58:49,726,30000
11464,26,130,1304,20129,12/07/11,23:02:09,12/07/11,23:59:43,734,50000
11467,57,116,591,9185,12/07/12,00:22:55,12/07/12,01:27:48,877,20000
11470,31,102,382,9085,12/07/12,01:40:18,12/07/12,01:55:52,586,50000
11472,23,127,11,50707,12/07/12,01:59:27,12/07/12,02:53:28,705,500000
11473,51,132,1201,20226,12/07/12,02:57:12,12/07/12,03:20:18,330,50000
11474,53,103,302,15784,12/07/12,03:25:29,12/07/12,03:47:24,434,50000
11476,31,102,382,17420,12/07/12,03:50:34,12/07/12,04:16:39,586,50000
11477,33,106,611,18908,12/07/12,04:22:42,12/07/12,04:42:11,613,50000
11479,31,102,382,0,12/07/12,04:44:32,12/07/12,04:44:48,586,50000
11480,31,102,382,2767,12/07/12,04:45:29,12/07/12,04:55:10,586,50000
11481,25,107,211,10199,12/07/12,04:59:15,12/07/12,05:16:12,897,50000
11483,39,118,1256,7569,12/07/12,05:30:07,12/07/12,05:42:17,840,5000
11486,53,103,302,3729,12/07/12,08:13:52,12/07/12,08:23:06,434,25000
11488,23,127,11,59081,12/07/12,10:25:39,12/07/12,11:29:09,705,85000
11491,51,132,1201,24983,12/07/12,12:24:11,12/07/12,12:51:26,330,45000
11492,23,127,11,38709,12/07/12,12:58:15,12/07/12,13:53:35,705,65000
11495,23,127,11,33123,12/07/12,16:00:04,12/07/12,16:41:55,705,45000
11497,29,114,1211,37108,12/07/12,16:51:02,12/07/12,17:37:38,885,55000
11500,25,107,211,19057,12/07/12,17:52:50,12/07/12,18:20:31,897,54000
11502,53,103,302,14715,12/07/12,18:30:05,12/07/12,18:50:31,434,50000
11503,31,102,382,14826,12/07/12,18:59:53,12/07/12,19:20:40,586,50000
11504,51,132,1201,22375,12/07/12,19:31:15,12/07/12,19:55:59,330,500000
11507,23,127,11,30622,12/07/12,21:38:53,12/07/12,22:14:55,705,50000
11508,25,107,211,21384,12/07/12,22:36:20,12/07/12,23:07:46,897,50000
11509,26,130,1304,27764,12/07/12,23:12:03,12/07/13,00:05:34,734,50000
11511,23,127,11,47250,12/07/13,00:10:21,12/07/13,01:03:06,705,500000
11512,23,101,11,33516,12/07/13,01:07:07,12/07/13,01:46:11,705,50000
11515,33,106,611,20377,12/07/13,01:49:53,12/07/13,02:29:53,613,50000
11517,31,102,382,11557,12/07/13,02:35:33,12/07/13,02:57:56,586,50000
11520,23,101,11,24927,12/07/13,03:06:44,12/07/13,03:42:56,705,50000
11524,57,105,672,14888,12/07/13,03:59:27,12/07/13,05:05:03,891,30000
11527,57,113,1362,8074,12/07/13,05:08:06,12/07/13,05:38:00,726,50000
11529,57,113,1362,7,12/07/13,05:40:58,12/07/13,05:44:17,845,20000
11530,57,113,1362,9171,12/07/13,05:44:42,12/07/13,07:02:58,845,20000
11534,23,127,11,36344,12/07/13,07:30:57,12/07/13,08:12:35,705,45000
11537,53,103,302,10287,12/07/13,08:41:42,12/07/13,09:11:13,434,35000
11539,33,109,611,42271,12/07/13,11:48:21,12/07/13,12:30:38,613,65000
11540,23,127,11,51078,12/07/13,13:00:36,12/07/13,13:56:50,705,85000
11542,57,101,1904,11066,12/07/13,16:09:57,12/07/13,16:48:59,223,25000
11544,23,127,11,12040,12/07/13,17:00:47,12/07/13,18:10:16,705,80000
11547,44,127,11,50780,12/07/13,18:29:15,12/07/13,19:48:09,740,50000
11550,25,107,211,38708,12/07/13,19:57:10,12/07/13,20:44:56,897,50000
11552,53,103,302,14985,12/07/13,20:50:59,12/07/13,21:15:20,434,50000
11553,44,127,11,50439,12/07/13,21:24:06,12/07/13,22:55:42,740,50000
11557,31,102,382,18012,12/07/13,23:01:24,12/07/13,23:42:44,586,50000
11560,44,127,11,31157,12/07/13,23:57:26,12/07/14,00:26:21,740,50000
11564,26,130,1304,18142,12/07/14,01:23:50,12/07/14,02:02:23,734,50000
11566,53,103,302,11771,12/07/14,02:06:56,12/07/14,02:24:33,434,50000
11567,44,127,11,38001,12/07/14,02:34:14,12/07/14,03:23:34,740,50000
11568,29,112,1211,12151,12/07/14,03:40:44,12/07/14,04:32:49,885,50000
11571,57,113,1362,14372,12/07/14,04:49:28,12/07/14,05:37:50,845,50000
11573,57,105,672,9981,12/07/14,05:40:57,12/07/14,06:31:34,891,20000
11579,57,115,731,6926,12/07/14,09:29:15,12/07/14,10:31:03,878,15000
11581,27,132,1201,22200,12/07/15,22:19:36,12/07/15,22:56:08,912,50000
11582,25,107,211,22723,12/07/15,23:01:04,12/07/15,23:31:38,897,50000
11583,23,127,11,15,12/07/15,23:40:51,12/07/15,23:56:42,705,520000
11585,44,127,11,57338,12/07/16,00:00:21,12/07/16,01:15:08,740,500000
11587,53,103,302,17458,12/07/16,01:24:06,12/07/16,01:48:21,434,50000
11589,57,116,591,5436,12/07/16,01:51:59,12/07/16,02:53:41,877,20000
11590,57,108,631,10159,12/07/16,02:56:53,12/07/16,04:03:35,849,20000
11594,31,102,382,8,12/07/16,04:04:31,12/07/16,04:06:09,586,50000
11595,31,102,382,26,12/07/16,04:08:16,12/07/16,04:23:29,586,50000
11597,30,102,382,26194,12/07/16,04:46:08,12/07/16,05:36:34,824,50000
11599,44,127,11,50196,12/07/16,05:42:37,12/07/16,06:49:13,740,50000
11602,29,112,1211,19243,12/07/16,07:11:52,12/07/16,07:58:31,885,45000
11605,27,132,1201,17148,12/07/16,08:13:57,12/07/16,08:43:45,912,45000
11609,44,127,11,11,12/07/16,09:22:57,12/07/16,09:29:18,740,85000
11610,44,127,11,19181,12/07/16,09:50:54,12/07/16,10:46:19,740,85000
11611,44,114,11,48414,12/07/16,10:53:41,12/07/16,11:49:21,740,85000
11613,53,106,302,30255,12/07/16,12:20:29,12/07/16,12:58:24,434,65000
11615,31,102,382,17971,12/07/16,13:07:56,12/07/16,13:35:27,586,45000
11616,25,107,211,21204,12/07/16,13:43:42,12/07/16,14:12:54,897,45000
11619,57,133,372,23401,12/07/16,15:28:08,12/07/16,16:37:53,906,25000
11621,44,114,11,70200,12/07/16,16:41:33,12/07/16,18:27:20,740,85000
11625,26,130,1304,1303,12/07/16,18:53:28,12/07/16,19:24:49,734,50000
11626,57,104,1905,6006,12/07/16,19:37:11,12/07/16,20:25:36,196,50000
11628,25,107,211,50685,12/07/16,20:29:44,12/07/16,21:30:19,897,50000
11629,44,114,11,27115,12/07/16,21:33:35,12/07/16,22:00:24,740,50000
11632,29,112,1211,0,12/07/16,22:01:55,12/07/16,22:02:12,885,50000
11633,29,112,1211,15306,12/07/16,22:04:16,12/07/16,22:41:36,885,50000
11637,26,130,1304,39053,12/07/16,22:51:57,12/07/17,00:09:02,734,50000
11638,25,107,211,16222,12/07/17,00:14:19,12/07/17,00:38:56,897,50000
11639,57,105,672,14072,12/07/17,00:42:25,12/07/17,02:36:20,891,50000
11645,30,102,382,22323,12/07/17,02:39:48,12/07/17,03:09:08,824,50000
11647,57,113,1362,19722,12/07/17,03:18:23,12/07/17,05:12:41,845,30000
11650,25,107,211,33454,12/07/17,05:16:23,12/07/17,05:59:24,897,50000
11651,27,132,1201,13879,12/07/17,06:44:58,12/07/17,07:02:07,912,45000
11652,31,102,382,5904,12/07/17,09:00:24,12/07/17,09:13:18,586,35000
11653,44,114,11,30201,12/07/17,09:22:19,12/07/17,09:53:19,740,45000
11656,33,109,611,20483,12/07/17,10:08:46,12/07/17,10:29:09,613,45000
11659,29,112,1211,12726,12/07/17,11:14:09,12/07/17,11:31:06,885,45000
11660,31,111,382,16263,12/07/17,11:35:56,12/07/17,12:59:26,586,45000
11661,44,114,11,25769,12/07/17,13:05:21,12/07/17,13:31:59,740,50000
11662,44,127,11,33164,12/07/17,13:57:26,12/07/17,14:46:12,740,50000
11663,57,105,672,11301,12/07/17,14:52:52,12/07/17,15:38:26,891,30000
11665,31,111,382,702,12/07/17,16:19:48,12/07/17,17:46:48,586,25000
11666,44,114,11,13192,12/07/17,17:54:03,12/07/17,18:25:32,740,75000
11670,53,106,302,24684,12/07/17,18:29:12,12/07/17,19:32:53,434,50000
11673,27,132,1201,34620,12/07/17,19:36:16,12/07/17,20:11:45,912,50000
11674,44,114,11,14583,12/07/17,20:18:31,12/07/17,20:35:45,740,50000
11675,57,115,731,6396,12/07/17,20:39:35,12/07/17,21:18:09,878,50000
11677,57,115,731,4062,12/07/17,22:57:15,12/07/18,00:43:36,878,20000
11680,25,107,211,32556,12/07/18,00:46:50,12/07/18,01:40:38,897,500000
11682,44,114,11,36763,12/07/18,01:43:39,12/07/18,02:32:11,740,500000
11684,53,106,302,0,12/07/18,02:34:26,12/07/18,02:32:11,434,50000
11685,53,106,302,19234,12/07/18,02:35:33,12/07/18,03:03:56,434,50000
11687,31,102,382,210,12/07/18,03:08:49,12/07/18,03:25:08,586,50000
11690,29,112,1211,16224,12/07/18,03:28:42,12/07/18,03:50:37,885,50000
11692,27,132,1201,22270,12/07/18,03:53:42,12/07/18,04:18:22,912,50000
11694,25,107,211,24923,12/07/18,04:22:24,12/07/18,05:16:46,897,50000
11697,33,109,611,17178,12/07/18,05:49:22,12/07/18,06:11:23,613,50000
11698,44,114,11,264,12/07/18,06:45:39,12/07/18,06:59:40,740,55000
11699,43,114,11,39985,12/07/18,07:04:03,12/07/18,07:41:55,713,75000
11703,43,114,11,34792,12/07/18,09:35:06,12/07/18,10:26:43,713,65000
11705,39,118,1256,2230,12/07/18,10:50:59,12/07/18,11:06:05,840,12000
11707,31,111,382,8536,12/07/18,11:38:05,12/07/18,12:37:29,586,35000
11710,57,106,302,0,12/07/18,12:42:11,12/07/18,12:47:34,823,45000
11711,53,106,302,16757,12/07/18,12:48:06,12/07/18,13:20:20,434,45000
11713,30,111,382,24918,12/07/18,13:26:30,12/07/18,14:03:17,824,35000
11715,43,114,11,42197,12/07/18,14:56:51,12/07/18,15:36:35,713,75000
11719,27,132,1201,33825,12/07/18,16:58:50,12/07/18,17:34:11,912,54000
11723,43,114,11,30,12/07/18,18:29:13,12/07/18,18:35:34,713,50000
11724,57,105,672,13985,12/07/18,18:58:28,12/07/18,19:54:02,891,50000
11728,57,105,672,21,12/07/18,19:58:51,12/07/18,20:00:28,891,5000
11730,25,107,211,26139,12/07/18,20:04:23,12/07/18,20:59:28,897,50000
11733,26,102,1304,3041,12/07/18,21:11:47,12/07/18,22:16:56,734,50000
11734,43,114,11,41753,12/07/18,22:22:01,12/07/18,23:01:28,713,500000
11735,53,106,302,13811,12/07/18,23:16:35,12/07/18,23:39:13,434,50000
11737,29,112,1211,19671,12/07/18,23:47:33,12/07/19,00:17:30,885,50000
11738,26,102,1304,34664,12/07/19,00:20:49,12/07/19,01:22:23,734,50000
11743,27,132,1201,23085,12/07/19,01:25:26,12/07/19,02:16:15,912,50000
11748,33,109,611,17765,12/07/19,02:20:41,12/07/19,02:41:08,613,50000
11750,43,114,11,16168,12/07/19,02:45:55,12/07/19,03:05:02,713,50000
11752,34,107,211,21,12/07/19,03:10:51,12/07/19,03:17:10,13,50000
11753,25,107,211,20874,12/07/19,03:20:24,12/07/19,04:06:20,897,50000
11758,57,116,591,8917,12/07/19,05:56:00,12/07/19,08:37:11,874,20000
11761,57,113,1362,7145,12/07/19,12:51:18,12/07/19,14:31:01,781,12000
11764,43,114,11,34344,12/07/19,14:58:25,12/07/19,15:32:57,713,65000
11765,27,132,1201,21073,12/07/19,15:42:55,12/07/19,16:06:32,912,65000
11767,30,111,382,26249,12/07/19,16:30:51,12/07/19,17:17:05,824,65000
11769,57,117,1906,6408,12/07/19,17:49:02,12/07/19,18:33:04,389,65000
11770,43,114,11,196,12/07/19,18:41:35,12/07/19,19:01:50,713,65000
11772,57,115,731,5555,12/07/19,19:10:49,12/07/19,19:48:19,933,65000
11775,25,107,211,19714,12/07/19,20:19:10,12/07/19,21:26:54,897,65000
11778,27,132,1201,20411,12/07/19,22:24:52,12/07/19,22:47:37,912,50000
11779,43,114,11,31501,12/07/19,22:53:39,12/07/19,23:47:03,713,50000
11781,53,106,302,19729,12/07/19,23:59:45,12/07/20,00:26:44,434,50000
11782,25,107,211,26137,12/07/20,00:31:01,12/07/20,01:31:55,897,50000
11784,43,114,11,45342,12/07/20,01:35:42,12/07/20,02:18:44,713,50000
11785,29,112,1211,21721,12/07/20,02:35:51,12/07/20,03:01:00,885,50000
11786,27,132,1201,17550,12/07/20,03:05:05,12/07/20,03:29:23,912,50000
11788,33,109,611,17770,12/07/20,03:43:24,12/07/20,04:02:27,613,50000
11789,57,105,672,6933,12/07/20,04:32:16,12/07/20,05:46:16,891,30000
11793,26,102,1304,14800,12/07/21,06:48:44,12/07/21,07:55:06,734,25000
11796,43,114,11,40564,12/07/21,08:02:24,12/07/21,08:50:24,713,75000
11797,29,112,1211,10069,12/07/21,09:24:38,12/07/21,09:39:27,885,35000
11799,57,115,731,10116,12/07/21,10:10:31,12/07/21,11:09:06,939,15000
11800,57,103,672,16844,12/07/21,11:14:07,12/07/21,13:02:27,891,18000
11803,43,114,11,43104,12/07/21,13:06:01,12/07/21,13:48:16,713,75000
11806,30,111,382,34365,12/07/21,14:39:46,12/07/21,15:26:59,824,75000
11811,53,106,302,21028,12/07/21,15:36:54,12/07/21,16:05:34,434,65000
11814,43,127,11,30429,12/07/22,23:36:37,12/07/23,00:07:54,713,75000
11816,57,117,1906,3016,12/07/23,00:23:21,12/07/23,00:42:45,389,35000
11819,43,114,11,21228,12/07/23,01:38:12,12/07/23,02:02:32,713,75000
11820,27,132,1201,21706,12/07/23,02:15:33,12/07/23,03:09:50,912,65000
11821,57,113,1362,8985,12/07/23,03:45:53,12/07/23,04:48:12,781,65000
11824,25,110,211,27633,12/07/23,05:16:29,12/07/23,06:23:39,897,75000
11828,46,107,491,15684,12/07/23,07:03:59,12/07/23,07:40:48,949,45000
11829,44,114,11,21,12/07/23,07:51:26,12/07/23,08:03:48,740,85000
11831,43,114,11,46821,12/07/23,08:07:15,12/07/23,09:00:44,713,85000
11832,57,113,1362,5614,12/07/23,09:15:04,12/07/23,09:55:33,781,12000
11833,57,103,672,12018,12/07/23,10:03:11,12/07/23,10:42:01,891,35000
11834,57,133,372,5053,12/07/23,10:48:25,12/07/23,11:46:52,950,35000
11836,43,114,11,43362,12/07/23,11:52:43,12/07/23,12:46:43,713,75000
11839,35,113,1362,1487,12/07/23,12:52:13,12/07/23,13:41:19,952,45000
11840,53,106,302,12238,12/07/23,13:44:25,12/07/23,14:02:53,434,45000
11842,35,113,1362,16042,12/07/23,14:30:01,12/07/23,14:56:13,952,50000
11843,30,111,382,7361,12/07/23,14:59:31,12/07/23,15:10:46,824,50000
11844,20,117,252,50551,12/07/23,15:13:51,12/07/23,16:12:06,943,50000
11847,29,112,1211,266,12/07/23,16:16:10,12/07/23,16:27:34,885,50000
11849,53,106,302,20673,12/07/23,16:37:01,12/07/23,17:04:41,434,50000
11850,29,112,1211,10448,12/07/23,17:12:48,12/07/23,17:43:17,885,50000
11853,25,110,211,24678,12/07/23,18:32:39,12/07/23,19:36:02,897,50000
11856,26,102,1304,9235,12/07/23,19:44:10,12/07/23,20:07:39,734,50000
11857,30,111,382,0,12/07/23,20:09:35,12/07/23,20:09:49,824,8000
11858,30,111,382,20304,12/07/23,20:15:55,12/07/23,20:40:56,824,20000
11860,35,113,1362,12025,12/07/23,20:56:28,12/07/23,21:18:26,952,50000
11861,43,114,11,1352,12/07/23,21:28:42,12/07/23,21:36:49,713,50000
11862,40,114,11,69014,12/07/23,21:45:12,12/07/23,22:52:09,702,500000
11864,30,111,382,24290,12/07/23,22:56:28,12/07/23,23:27:27,824,75000
11866,40,127,11,43174,12/07/23,23:38:18,12/07/24,00:22:48,702,75000
11868,27,132,1201,1183,12/07/24,00:45:06,12/07/24,01:34:16,912,75000
11870,51,132,1201,36693,12/07/24,01:50:11,12/07/24,02:28:57,330,75000
11871,40,114,11,31592,12/07/24,02:42:03,12/07/24,03:23:06,702,75000
11872,53,106,302,15806,12/07/24,03:27:42,12/07/24,03:50:37,434,75000
11875,39,118,1256,6346,12/07/24,03:55:39,12/07/24,04:07:49,840,10000
11876,26,102,1304,24508,12/07/24,04:12:47,12/07/24,05:28:48,734,75000
11878,40,114,11,39345,12/07/24,05:42:51,12/07/24,06:24:44,702,75000
11880,25,110,211,26693,12/07/24,06:28:23,12/07/24,07:37:20,897,50000
11882,29,112,1211,30051,12/07/24,07:42:19,12/07/24,08:40:43,885,50000
11888,53,106,302,12475,12/07/24,08:59:26,12/07/24,09:18:27,434,50000
11890,35,113,1362,24779,12/07/24,09:34:13,12/07/24,10:12:10,952,50000
11892,46,107,491,10101,12/07/24,10:16:00,12/07/24,10:38:38,949,30000
11894,25,110,211,13544,12/07/24,10:42:51,12/07/24,11:21:12,897,50000
11895,39,118,1256,1826,12/07/24,11:40:02,12/07/24,12:05:43,840,8000
11897,30,111,382,8209,12/07/24,12:15:44,12/07/24,12:29:07,824,20000
11898,25,110,211,16326,12/07/24,12:34:33,12/07/24,13:17:33,897,50000
11899,40,114,11,28788,12/07/24,13:34:12,12/07/24,14:05:52,702,50000
11901,40,127,11,9448,12/07/24,14:16:24,12/07/24,14:29:15,702,45000
11902,27,132,1201,28868,12/07/24,14:33:04,12/07/24,15:03:23,912,50000
11903,20,117,252,20902,12/07/24,15:06:42,12/07/24,15:35:42,943,50000
11904,40,114,11,47985,12/07/24,15:44:49,12/07/24,16:34:42,702,50000
11906,53,106,302,17404,12/07/24,16:38:04,12/07/24,17:02:14,434,50000
11907,57,103,672,7057,12/07/24,17:38:51,12/07/24,18:25:15,891,20000
11910,40,114,11,42052,12/07/24,19:00:08,12/07/24,19:47:10,702,75000
11912,40,127,11,17871,12/07/24,19:58:45,12/07/24,20:19:50,702,75000
11913,57,116,591,4591,12/07/24,20:59:50,12/07/24,21:55:10,874,12000
11915,57,108,631,3533,12/07/24,21:58:16,12/07/24,22:18:30,849,65000
